client_id,Delinquent90
89861,0.09666666666666666
89862,0.07333333333333333
89863,0.06
89864,0.04
89865,0.0033333333333333335
89866,0.006666666666666667
89867,0.36333333333333334
89868,0.0
89869,0.0033333333333333335
89870,0.006666666666666667
89871,0.19333333333333333
89872,0.07666666666666666
89873,0.006666666666666667
89874,0.006666666666666667
89875,0.17
89876,0.0
89877,0.0
89878,0.3
89879,0.023333333333333334
89880,0.043333333333333335
89881,0.013333333333333334
89882,0.013333333333333334
89883,0.006666666666666667
89884,0.006666666666666667
89885,0.2
89886,0.013333333333333334
89887,0.016666666666666666
89888,0.0033333333333333335
89889,0.043333333333333335
89890,0.1
89891,0.0033333333333333335
89892,0.06
89893,0.03333333333333333
89894,0.09666666666666666
89895,0.09
89896,0.0033333333333333335
89897,0.05333333333333334
89898,0.006666666666666667
89899,0.043333333333333335
89900,0.0033333333333333335
89901,0.0033333333333333335
89902,0.37
89903,0.03
89904,0.12666666666666668
89905,0.01
89906,0.18333333333333332
89907,0.0
89908,0.006666666666666667
89909,0.0033333333333333335
89910,0.0
89911,0.09333333333333334
89912,0.11
89913,0.0
89914,0.1
89915,0.006666666666666667
89916,0.07
89917,0.06
89918,0.013333333333333334
89919,0.0033333333333333335
89920,0.006666666666666667
89921,0.043333333333333335
89922,0.0
89923,0.023333333333333334
89924,0.013333333333333334
89925,0.14
89926,0.06666666666666667
89927,0.023333333333333334
89928,0.0033333333333333335
89929,0.0033333333333333335
89930,0.11
89931,0.5433333333333333
89932,0.0
89933,0.0033333333333333335
89934,0.013333333333333334
89935,0.006666666666666667
89936,0.013333333333333334
89937,0.04
89938,0.0
89939,0.15333333333333332
89940,0.03
89941,0.0033333333333333335
89942,0.006666666666666667
89943,0.013333333333333334
89944,0.0
89945,0.24666666666666667
89946,0.04
89947,0.0
89948,0.056666666666666664
89949,0.16
89950,0.03666666666666667
89951,0.03666666666666667
89952,0.03
89953,0.03666666666666667
89954,0.043333333333333335
89955,0.0
89956,0.02
89957,0.04666666666666667
89958,0.08333333333333333
89959,0.006666666666666667
89960,0.006666666666666667
89961,0.0033333333333333335
89962,0.0
89963,0.3333333333333333
89964,0.0033333333333333335
89965,0.15
89966,0.19666666666666666
89967,0.01
89968,0.02666666666666667
89969,0.23333333333333334
89970,0.09333333333333334
89971,0.013333333333333334
89972,0.03
89973,0.0
89974,0.02
89975,0.12
89976,0.0
89977,0.48333333333333334
89978,0.01
89979,0.10333333333333333
89980,0.06
89981,0.016666666666666666
89982,0.016666666666666666
89983,0.18666666666666668
89984,0.06333333333333334
89985,0.006666666666666667
89986,0.006666666666666667
89987,0.04
89988,0.06
89989,0.0
89990,0.023333333333333334
89991,0.0
89992,0.05333333333333334
89993,0.2633333333333333
89994,0.0033333333333333335
89995,0.03333333333333333
89996,0.0
89997,0.016666666666666666
89998,0.0
89999,0.03333333333333333
90000,0.01
90001,0.11
90002,0.0033333333333333335
90003,0.4533333333333333
90004,0.02666666666666667
90005,0.006666666666666667
90006,0.016666666666666666
90007,0.0
90008,0.0033333333333333335
90009,0.01
90010,0.08666666666666667
90011,0.0033333333333333335
90012,0.5266666666666666
90013,0.3333333333333333
90014,0.013333333333333334
90015,0.02666666666666667
90016,0.09333333333333334
90017,0.04
90018,0.023333333333333334
90019,0.23333333333333334
90020,0.043333333333333335
90021,0.02
90022,0.02666666666666667
90023,0.04
90024,0.03
90025,0.03666666666666667
90026,0.08666666666666667
90027,0.08333333333333333
90028,0.01
90029,0.02
90030,0.0033333333333333335
90031,0.19
90032,0.02666666666666667
90033,0.02
90034,0.023333333333333334
90035,0.0
90036,0.04
90037,0.20333333333333334
90038,0.3333333333333333
90039,0.006666666666666667
90040,0.06333333333333334
90041,0.07333333333333333
90042,0.02
90043,0.02
90044,0.08666666666666667
90045,0.023333333333333334
90046,0.13
90047,0.07333333333333333
90048,0.0
90049,0.013333333333333334
90050,0.0
90051,0.013333333333333334
90052,0.023333333333333334
90053,0.043333333333333335
90054,0.09
90055,0.01
90056,0.02
90057,0.07333333333333333
90058,0.02
90059,0.07333333333333333
90060,0.03666666666666667
90061,0.0
90062,0.0033333333333333335
90063,0.023333333333333334
90064,0.006666666666666667
90065,0.0
90066,0.0033333333333333335
90067,0.04
90068,0.04666666666666667
90069,0.016666666666666666
90070,0.08666666666666667
90071,0.09333333333333334
90072,0.016666666666666666
90073,0.0033333333333333335
90074,0.03666666666666667
90075,0.0
90076,0.0
90077,0.02
90078,0.05333333333333334
90079,0.0
90080,0.38666666666666666
90081,0.01
90082,0.02666666666666667
90083,0.03333333333333333
90084,0.0
90085,0.13333333333333333
90086,0.10666666666666667
90087,0.21333333333333335
90088,0.05333333333333334
90089,0.13
90090,0.013333333333333334
90091,0.03333333333333333
90092,0.02
90093,0.4633333333333333
90094,0.016666666666666666
90095,0.10333333333333333
90096,0.0033333333333333335
90097,0.36
90098,0.023333333333333334
90099,0.006666666666666667
90100,0.006666666666666667
90101,0.01
90102,0.32666666666666666
90103,0.09
90104,0.33
90105,0.02
90106,0.0033333333333333335
90107,0.18
90108,0.11
90109,0.07
90110,0.013333333333333334
90111,0.0033333333333333335
90112,0.0
90113,0.006666666666666667
90114,0.16333333333333333
90115,0.006666666666666667
90116,0.013333333333333334
90117,0.04666666666666667
90118,0.47333333333333333
90119,0.03333333333333333
90120,0.0
90121,0.0
90122,0.14
90123,0.12
90124,0.03333333333333333
90125,0.0
90126,0.013333333333333334
90127,0.01
90128,0.006666666666666667
90129,0.08666666666666667
90130,0.043333333333333335
90131,0.06
90132,0.043333333333333335
90133,0.05333333333333334
90134,0.21666666666666667
90135,0.3
90136,0.0
90137,0.0033333333333333335
90138,0.0033333333333333335
90139,0.0033333333333333335
90140,0.09333333333333334
90141,0.056666666666666664
90142,0.0033333333333333335
90143,0.006666666666666667
90144,0.02666666666666667
90145,0.0033333333333333335
90146,0.0033333333333333335
90147,0.13333333333333333
90148,0.016666666666666666
90149,0.06
90150,0.0
90151,0.013333333333333334
90152,0.016666666666666666
90153,0.13
90154,0.33
90155,0.0033333333333333335
90156,0.06333333333333334
90157,0.01
90158,0.13666666666666666
90159,0.18
90160,0.01
90161,0.006666666666666667
90162,0.0
90163,0.07
90164,0.02
90165,0.0033333333333333335
90166,0.05333333333333334
90167,0.0033333333333333335
90168,0.0033333333333333335
90169,0.08
90170,0.06333333333333334
90171,0.0
90172,0.14
90173,0.006666666666666667
90174,0.4066666666666667
90175,0.01
90176,0.056666666666666664
90177,0.22666666666666666
90178,0.0033333333333333335
90179,0.013333333333333334
90180,0.013333333333333334
90181,0.05
90182,0.0033333333333333335
90183,0.09666666666666666
90184,0.013333333333333334
90185,0.02
90186,0.0033333333333333335
90187,0.0
90188,0.0
90189,0.006666666666666667
90190,0.0033333333333333335
90191,0.006666666666666667
90192,0.5366666666666666
90193,0.06
90194,0.25333333333333335
90195,0.006666666666666667
90196,0.0033333333333333335
90197,0.0033333333333333335
90198,0.02
90199,0.09333333333333334
90200,0.17333333333333334
90201,0.006666666666666667
90202,0.016666666666666666
90203,0.04
90204,0.016666666666666666
90205,0.006666666666666667
90206,0.01
90207,0.0033333333333333335
90208,0.15333333333333332
90209,0.0
90210,0.09
90211,0.33
90212,0.3933333333333333
90213,0.06
90214,0.01
90215,0.06666666666666667
90216,0.01
90217,0.013333333333333334
90218,0.18333333333333332
90219,0.016666666666666666
90220,0.016666666666666666
90221,0.0033333333333333335
90222,0.02
90223,0.016666666666666666
90224,0.22666666666666666
90225,0.03333333333333333
90226,0.05333333333333334
90227,0.02666666666666667
90228,0.29333333333333333
90229,0.0033333333333333335
90230,0.5766666666666667
90231,0.01
90232,0.013333333333333334
90233,0.006666666666666667
90234,0.25333333333333335
90235,0.08
90236,0.04
90237,0.02666666666666667
90238,0.0
90239,0.04
90240,0.0033333333333333335
90241,0.01
90242,0.4033333333333333
90243,0.0
90244,0.006666666666666667
90245,0.01
90246,0.0033333333333333335
90247,0.32666666666666666
90248,0.22
90249,0.006666666666666667
90250,0.0
90251,0.016666666666666666
90252,0.016666666666666666
90253,0.13666666666666666
90254,0.016666666666666666
90255,0.12666666666666668
90256,0.4266666666666667
90257,0.07
90258,0.10666666666666667
90259,0.02666666666666667
90260,0.02666666666666667
90261,0.5266666666666666
90262,0.0
90263,0.01
90264,0.006666666666666667
90265,0.18666666666666668
90266,0.08
90267,0.06333333333333334
90268,0.03
90269,0.07
90270,0.0
90271,0.0033333333333333335
90272,0.006666666666666667
90273,0.10666666666666667
90274,0.0033333333333333335
90275,0.043333333333333335
90276,0.0033333333333333335
90277,0.13666666666666666
90278,0.016666666666666666
90279,0.006666666666666667
90280,0.42333333333333334
90281,0.06666666666666667
90282,0.0
90283,0.1
90284,0.0033333333333333335
90285,0.05333333333333334
90286,0.0033333333333333335
90287,0.06333333333333334
90288,0.02666666666666667
90289,0.0
90290,0.01
90291,0.03333333333333333
90292,0.016666666666666666
90293,0.02
90294,0.013333333333333334
90295,0.016666666666666666
90296,0.51
90297,0.09
90298,0.006666666666666667
90299,0.12666666666666668
90300,0.0
90301,0.006666666666666667
90302,0.1
90303,0.02666666666666667
90304,0.0033333333333333335
90305,0.0
90306,0.08666666666666667
90307,0.18333333333333332
90308,0.06
90309,0.016666666666666666
90310,0.01
90311,0.0033333333333333335
90312,0.03
90313,0.18666666666666668
90314,0.05333333333333334
90315,0.023333333333333334
90316,0.03333333333333333
90317,0.05
90318,0.0033333333333333335
90319,0.0
90320,0.016666666666666666
90321,0.11
90322,0.01
90323,0.03
90324,0.01
90325,0.03
90326,0.43333333333333335
90327,0.013333333333333334
90328,0.0033333333333333335
90329,0.006666666666666667
90330,0.03333333333333333
90331,0.0033333333333333335
90332,0.006666666666666667
90333,0.04666666666666667
90334,0.03333333333333333
90335,0.0033333333333333335
90336,0.03333333333333333
90337,0.03
90338,0.023333333333333334
90339,0.023333333333333334
90340,0.0
90341,0.1
90342,0.29333333333333333
90343,0.2
90344,0.016666666666666666
90345,0.016666666666666666
90346,0.05333333333333334
90347,0.016666666666666666
90348,0.12
90349,0.023333333333333334
90350,0.16
90351,0.4266666666666667
90352,0.0
90353,0.2833333333333333
90354,0.016666666666666666
90355,0.0
90356,0.006666666666666667
90357,0.11666666666666667
90358,0.006666666666666667
90359,0.0033333333333333335
90360,0.0
90361,0.0033333333333333335
90362,0.0
90363,0.01
90364,0.006666666666666667
90365,0.0
90366,0.016666666666666666
90367,0.05
90368,0.03333333333333333
90369,0.02666666666666667
90370,0.03333333333333333
90371,0.023333333333333334
90372,0.023333333333333334
90373,0.0
90374,0.04
90375,0.06
90376,0.006666666666666667
90377,0.06333333333333334
90378,0.0
90379,0.03
90380,0.07666666666666666
90381,0.023333333333333334
90382,0.0
90383,0.0
90384,0.03666666666666667
90385,0.03
90386,0.08333333333333333
90387,0.03666666666666667
90388,0.07333333333333333
90389,0.01
90390,0.19333333333333333
90391,0.0
90392,0.10333333333333333
90393,0.02
90394,0.02
90395,0.0033333333333333335
90396,0.02
90397,0.016666666666666666
90398,0.04
90399,0.0033333333333333335
90400,0.013333333333333334
90401,0.11
90402,0.0033333333333333335
90403,0.11333333333333333
90404,0.013333333333333334
90405,0.24
90406,0.35
90407,0.23333333333333334
90408,0.03333333333333333
90409,0.02
90410,0.006666666666666667
90411,0.016666666666666666
90412,0.05
90413,0.03333333333333333
90414,0.04
90415,0.006666666666666667
90416,0.10333333333333333
90417,0.006666666666666667
90418,0.06333333333333334
90419,0.0
90420,0.08333333333333333
90421,0.02
90422,0.01
90423,0.07333333333333333
90424,0.04666666666666667
90425,0.0033333333333333335
90426,0.01
90427,0.51
90428,0.06
90429,0.01
90430,0.0033333333333333335
90431,0.26666666666666666
90432,0.0
90433,0.006666666666666667
90434,0.08333333333333333
90435,0.04666666666666667
90436,0.2966666666666667
90437,0.0033333333333333335
90438,0.0
90439,0.06666666666666667
90440,0.023333333333333334
90441,0.043333333333333335
90442,0.0
90443,0.03333333333333333
90444,0.03
90445,0.13333333333333333
90446,0.0033333333333333335
90447,0.04
90448,0.006666666666666667
90449,0.03
90450,0.02666666666666667
90451,0.016666666666666666
90452,0.02
90453,0.0
90454,0.01
90455,0.26666666666666666
90456,0.02666666666666667
90457,0.016666666666666666
90458,0.12333333333333334
90459,0.04666666666666667
90460,0.42
90461,0.01
90462,0.06666666666666667
90463,0.01
90464,0.23333333333333334
90465,0.32
90466,0.0033333333333333335
90467,0.006666666666666667
90468,0.0033333333333333335
90469,0.09
90470,0.006666666666666667
90471,0.0033333333333333335
90472,0.03
90473,0.013333333333333334
90474,0.01
90475,0.006666666666666667
90476,0.0
90477,0.01
90478,0.01
90479,0.0033333333333333335
90480,0.006666666666666667
90481,0.0033333333333333335
90482,0.056666666666666664
90483,0.18
90484,0.01
90485,0.016666666666666666
90486,0.0
90487,0.10333333333333333
90488,0.08333333333333333
90489,0.13666666666666666
90490,0.03666666666666667
90491,0.20333333333333334
90492,0.03
90493,0.0
90494,0.01
90495,0.04
90496,0.06666666666666667
90497,0.09
90498,0.0
90499,0.14666666666666667
90500,0.05
90501,0.21
90502,0.55
90503,0.09
90504,0.0033333333333333335
90505,0.0
90506,0.02
90507,0.02
90508,0.09
90509,0.05333333333333334
90510,0.0
90511,0.0
90512,0.0
90513,0.056666666666666664
90514,0.0033333333333333335
90515,0.01
90516,0.10333333333333333
90517,0.10666666666666667
90518,0.006666666666666667
90519,0.01
90520,0.0
90521,0.07333333333333333
90522,0.0033333333333333335
90523,0.006666666666666667
90524,0.0
90525,0.53
90526,0.07666666666666666
90527,0.0033333333333333335
90528,0.06
90529,0.02
90530,0.006666666666666667
90531,0.37
90532,0.016666666666666666
90533,0.10666666666666667
90534,0.016666666666666666
90535,0.04666666666666667
90536,0.016666666666666666
90537,0.0
90538,0.01
90539,0.023333333333333334
90540,0.5866666666666667
90541,0.023333333333333334
90542,0.03333333333333333
90543,0.04666666666666667
90544,0.01
90545,0.0033333333333333335
90546,0.09666666666666666
90547,0.01
90548,0.006666666666666667
90549,0.16
90550,0.52
90551,0.006666666666666667
90552,0.006666666666666667
90553,0.05333333333333334
90554,0.14
90555,0.11
90556,0.16333333333333333
90557,0.2
90558,0.14333333333333334
90559,0.03333333333333333
90560,0.0033333333333333335
90561,0.07
90562,0.0033333333333333335
90563,0.18
90564,0.006666666666666667
90565,0.0033333333333333335
90566,0.08333333333333333
90567,0.0033333333333333335
90568,0.08666666666666667
90569,0.02
90570,0.09
90571,0.25666666666666665
90572,0.21333333333333335
90573,0.023333333333333334
90574,0.02666666666666667
90575,0.03333333333333333
90576,0.03
90577,0.006666666666666667
90578,0.25
90579,0.0
90580,0.0
90581,0.03
90582,0.043333333333333335
90583,0.0033333333333333335
90584,0.06333333333333334
90585,0.006666666666666667
90586,0.023333333333333334
90587,0.02
90588,0.0
90589,0.016666666666666666
90590,0.23333333333333334
90591,0.0033333333333333335
90592,0.02
90593,0.0033333333333333335
90594,0.01
90595,0.0
90596,0.06333333333333334
90597,0.016666666666666666
90598,0.5033333333333333
90599,0.013333333333333334
90600,0.08
90601,0.0
90602,0.0
90603,0.0033333333333333335
90604,0.006666666666666667
90605,0.02666666666666667
90606,0.33
90607,0.0033333333333333335
90608,0.013333333333333334
90609,0.04666666666666667
90610,0.02
90611,0.21333333333333335
90612,0.05333333333333334
90613,0.18666666666666668
90614,0.10666666666666667
90615,0.02666666666666667
90616,0.01
90617,0.11666666666666667
90618,0.04
90619,0.0
90620,0.0033333333333333335
90621,0.01
90622,0.4766666666666667
90623,0.02666666666666667
90624,0.04
90625,0.016666666666666666
90626,0.03
90627,0.0
90628,0.043333333333333335
90629,0.013333333333333334
90630,0.016666666666666666
90631,0.18
90632,0.0033333333333333335
90633,0.11333333333333333
90634,0.0
90635,0.023333333333333334
90636,0.006666666666666667
90637,0.016666666666666666
90638,0.0033333333333333335
90639,0.023333333333333334
90640,0.03
90641,0.02
90642,0.13
90643,0.0033333333333333335
90644,0.016666666666666666
90645,0.18333333333333332
90646,0.02666666666666667
90647,0.01
90648,0.12333333333333334
90649,0.03333333333333333
90650,0.016666666666666666
90651,0.0033333333333333335
90652,0.013333333333333334
90653,0.04
90654,0.08333333333333333
90655,0.13
90656,0.14
90657,0.056666666666666664
90658,0.023333333333333334
90659,0.0033333333333333335
90660,0.09
90661,0.0033333333333333335
90662,0.0
90663,0.0033333333333333335
90664,0.01
90665,0.1
90666,0.0033333333333333335
90667,0.3333333333333333
90668,0.06666666666666667
90669,0.08
90670,0.02
90671,0.05
90672,0.22666666666666666
90673,0.56
90674,0.006666666666666667
90675,0.023333333333333334
90676,0.06
90677,0.0
90678,0.15
90679,0.02
90680,0.006666666666666667
90681,0.0033333333333333335
90682,0.01
90683,0.04
90684,0.14333333333333334
90685,0.38333333333333336
90686,0.0033333333333333335
90687,0.0
90688,0.02666666666666667
90689,0.0
90690,0.07333333333333333
90691,0.07333333333333333
90692,0.49
90693,0.006666666666666667
90694,0.02666666666666667
90695,0.016666666666666666
90696,0.0
90697,0.013333333333333334
90698,0.0033333333333333335
90699,0.01
90700,0.2966666666666667
90701,0.006666666666666667
90702,0.09333333333333334
90703,0.02666666666666667
90704,0.056666666666666664
90705,0.0033333333333333335
90706,0.07666666666666666
90707,0.01
90708,0.02
90709,0.09
90710,0.0033333333333333335
90711,0.016666666666666666
90712,0.03666666666666667
90713,0.0
90714,0.02
90715,0.006666666666666667
90716,0.01
90717,0.03666666666666667
90718,0.0
90719,0.0
90720,0.42333333333333334
90721,0.0033333333333333335
90722,0.01
90723,0.006666666666666667
90724,0.0
90725,0.0033333333333333335
90726,0.0033333333333333335
90727,0.0
90728,0.0033333333333333335
90729,0.0033333333333333335
90730,0.09
90731,0.0033333333333333335
90732,0.0033333333333333335
90733,0.01
90734,0.18666666666666668
90735,0.12
90736,0.07666666666666666
90737,0.0033333333333333335
90738,0.01
90739,0.05
90740,0.0
90741,0.013333333333333334
90742,0.023333333333333334
90743,0.09666666666666666
90744,0.07333333333333333
90745,0.016666666666666666
90746,0.02
90747,0.05
90748,0.03
90749,0.0033333333333333335
90750,0.023333333333333334
90751,0.13
90752,0.0
90753,0.056666666666666664
90754,0.0
90755,0.0033333333333333335
90756,0.0
90757,0.006666666666666667
90758,0.02
90759,0.03
90760,0.2
90761,0.47
90762,0.33
90763,0.14
90764,0.02
90765,0.25333333333333335
90766,0.27666666666666667
90767,0.016666666666666666
90768,0.006666666666666667
90769,0.04666666666666667
90770,0.043333333333333335
90771,0.23
90772,0.08
90773,0.016666666666666666
90774,0.07
90775,0.09
90776,0.006666666666666667
90777,0.023333333333333334
90778,0.48
90779,0.21666666666666667
90780,0.013333333333333334
90781,0.013333333333333334
90782,0.04666666666666667
90783,0.0033333333333333335
90784,0.02
90785,0.0033333333333333335
90786,0.14333333333333334
90787,0.13333333333333333
90788,0.02666666666666667
90789,0.01
90790,0.0033333333333333335
90791,0.0
90792,0.006666666666666667
90793,0.03333333333333333
90794,0.22
90795,0.0033333333333333335
90796,0.013333333333333334
90797,0.07333333333333333
90798,0.19666666666666666
90799,0.02
90800,0.006666666666666667
90801,0.37666666666666665
90802,0.03
90803,0.07666666666666666
90804,0.0
90805,0.19666666666666666
90806,0.3566666666666667
90807,0.01
90808,0.11
90809,0.006666666666666667
90810,0.12
90811,0.12333333333333334
90812,0.06
90813,0.0033333333333333335
90814,0.48
90815,0.0033333333333333335
90816,0.03666666666666667
90817,0.03
90818,0.056666666666666664
90819,0.0
90820,0.0
90821,0.0033333333333333335
90822,0.0033333333333333335
90823,0.016666666666666666
90824,0.0033333333333333335
90825,0.24333333333333335
90826,0.04666666666666667
90827,0.0033333333333333335
90828,0.0
90829,0.07
90830,0.07
90831,0.10333333333333333
90832,0.05333333333333334
90833,0.006666666666666667
90834,0.05333333333333334
90835,0.08333333333333333
90836,0.006666666666666667
90837,0.0
90838,0.09
90839,0.06333333333333334
90840,0.08333333333333333
90841,0.0033333333333333335
90842,0.02
90843,0.0
90844,0.03
90845,0.02666666666666667
90846,0.013333333333333334
90847,0.016666666666666666
90848,0.016666666666666666
90849,0.0
90850,0.0033333333333333335
90851,0.05333333333333334
90852,0.02
90853,0.0033333333333333335
90854,0.02666666666666667
90855,0.0033333333333333335
90856,0.023333333333333334
90857,0.0
90858,0.0033333333333333335
90859,0.01
90860,0.07333333333333333
90861,0.2633333333333333
90862,0.0033333333333333335
90863,0.0033333333333333335
90864,0.0
90865,0.0033333333333333335
90866,0.05
90867,0.0033333333333333335
90868,0.0
90869,0.0
90870,0.013333333333333334
90871,0.02666666666666667
90872,0.016666666666666666
90873,0.006666666666666667
90874,0.0
90875,0.09333333333333334
90876,0.05333333333333334
90877,0.043333333333333335
90878,0.37666666666666665
90879,0.08333333333333333
90880,0.03333333333333333
90881,0.05333333333333334
90882,0.0033333333333333335
90883,0.0033333333333333335
90884,0.06666666666666667
90885,0.06
90886,0.16
90887,0.016666666666666666
90888,0.07666666666666666
90889,0.08333333333333333
90890,0.3433333333333333
90891,0.0
90892,0.11666666666666667
90893,0.01
90894,0.09666666666666666
90895,0.013333333333333334
90896,0.023333333333333334
90897,0.12333333333333334
90898,0.05333333333333334
90899,0.0
90900,0.056666666666666664
90901,0.02
90902,0.38
90903,0.01
90904,0.07333333333333333
90905,0.0
90906,0.006666666666666667
90907,0.043333333333333335
90908,0.0
90909,0.013333333333333334
90910,0.03
90911,0.006666666666666667
90912,0.0033333333333333335
90913,0.06
90914,0.05
90915,0.16333333333333333
90916,0.043333333333333335
90917,0.23
90918,0.08333333333333333
90919,0.0033333333333333335
90920,0.45
90921,0.14666666666666667
90922,0.05333333333333334
90923,0.21
90924,0.02
90925,0.12
90926,0.05
90927,0.013333333333333334
90928,0.0
90929,0.49
90930,0.0033333333333333335
90931,0.01
90932,0.10666666666666667
90933,0.0
90934,0.043333333333333335
90935,0.02
90936,0.03
90937,0.1
90938,0.0033333333333333335
90939,0.01
90940,0.03
90941,0.31
90942,0.19
90943,0.10666666666666667
90944,0.013333333333333334
90945,0.02
90946,0.06333333333333334
90947,0.12666666666666668
90948,0.016666666666666666
90949,0.06
90950,0.023333333333333334
90951,0.01
90952,0.0
90953,0.09666666666666666
90954,0.016666666666666666
90955,0.0
90956,0.0
90957,0.0
90958,0.06
90959,0.0033333333333333335
90960,0.04666666666666667
90961,0.0
90962,0.023333333333333334
90963,0.03
90964,0.013333333333333334
90965,0.0
90966,0.01
90967,0.10666666666666667
90968,0.0
90969,0.0
90970,0.13
90971,0.06666666666666667
90972,0.023333333333333334
90973,0.12333333333333334
90974,0.0033333333333333335
90975,0.013333333333333334
90976,0.0033333333333333335
90977,0.3233333333333333
90978,0.06
90979,0.0
90980,0.0033333333333333335
90981,0.2833333333333333
90982,0.38666666666666666
90983,0.016666666666666666
90984,0.023333333333333334
90985,0.0
90986,0.14333333333333334
90987,0.006666666666666667
90988,0.58
90989,0.0
90990,0.05
90991,0.03666666666666667
90992,0.056666666666666664
90993,0.0033333333333333335
90994,0.04
90995,0.2
90996,0.07
90997,0.0033333333333333335
90998,0.0033333333333333335
90999,0.01
91000,0.10666666666666667
91001,0.08
91002,0.04
91003,0.09666666666666666
91004,0.49666666666666665
91005,0.0
91006,0.36
91007,0.006666666666666667
91008,0.02
91009,0.006666666666666667
91010,0.01
91011,0.06
91012,0.07
91013,0.26666666666666666
91014,0.01
91015,0.0
91016,0.01
91017,0.11666666666666667
91018,0.18
91019,0.0033333333333333335
91020,0.07666666666666666
91021,0.06
91022,0.03
91023,0.0033333333333333335
91024,0.023333333333333334
91025,0.02
91026,0.09
91027,0.006666666666666667
91028,0.30333333333333334
91029,0.05333333333333334
91030,0.12333333333333334
91031,0.043333333333333335
91032,0.05
91033,0.02
91034,0.10333333333333333
91035,0.3433333333333333
91036,0.0
91037,0.05333333333333334
91038,0.01
91039,0.0033333333333333335
91040,0.0
91041,0.013333333333333334
91042,0.013333333333333334
91043,0.013333333333333334
91044,0.41333333333333333
91045,0.01
91046,0.02
91047,0.22
91048,0.55
91049,0.0033333333333333335
91050,0.10666666666666667
91051,0.006666666666666667
91052,0.056666666666666664
91053,0.13
91054,0.1
91055,0.04
91056,0.006666666666666667
91057,0.013333333333333334
91058,0.35
91059,0.0033333333333333335
91060,0.01
91061,0.04
91062,0.01
91063,0.006666666666666667
91064,0.03
91065,0.04
91066,0.0
91067,0.02
91068,0.06666666666666667
91069,0.11666666666666667
91070,0.01
91071,0.01
91072,0.0
91073,0.48
91074,0.03
91075,0.0033333333333333335
91076,0.0033333333333333335
91077,0.07
91078,0.023333333333333334
91079,0.04
91080,0.043333333333333335
91081,0.13
91082,0.006666666666666667
91083,0.12666666666666668
91084,0.01
91085,0.016666666666666666
91086,0.03666666666666667
91087,0.44
91088,0.42333333333333334
91089,0.10666666666666667
91090,0.0033333333333333335
91091,0.016666666666666666
91092,0.09
91093,0.0033333333333333335
91094,0.006666666666666667
91095,0.0
91096,0.016666666666666666
91097,0.17333333333333334
91098,0.15
91099,0.013333333333333334
91100,0.006666666666666667
91101,0.06
91102,0.08333333333333333
91103,0.013333333333333334
91104,0.02666666666666667
91105,0.006666666666666667
91106,0.04666666666666667
91107,0.34
91108,0.0033333333333333335
91109,0.013333333333333334
91110,0.0
91111,0.49
91112,0.01
91113,0.09666666666666666
91114,0.0033333333333333335
91115,0.0
91116,0.0033333333333333335
91117,0.013333333333333334
91118,0.0
91119,0.14
91120,0.03666666666666667
91121,0.5433333333333333
91122,0.05
91123,0.01
91124,0.006666666666666667
91125,0.03333333333333333
91126,0.19
91127,0.0
91128,0.006666666666666667
91129,0.013333333333333334
91130,0.02666666666666667
91131,0.01
91132,0.26666666666666666
91133,0.013333333333333334
91134,0.03666666666666667
91135,0.013333333333333334
91136,0.04666666666666667
91137,0.37333333333333335
91138,0.11
91139,0.13
91140,0.016666666666666666
91141,0.02
91142,0.31333333333333335
91143,0.0
91144,0.043333333333333335
91145,0.0
91146,0.0
91147,0.01
91148,0.016666666666666666
91149,0.03
91150,0.6433333333333333
91151,0.0033333333333333335
91152,0.0033333333333333335
91153,0.12
91154,0.31333333333333335
91155,0.01
91156,0.013333333333333334
91157,0.04
91158,0.0
91159,0.03
91160,0.09
91161,0.013333333333333334
91162,0.0033333333333333335
91163,0.016666666666666666
91164,0.03333333333333333
91165,0.016666666666666666
91166,0.03666666666666667
91167,0.006666666666666667
91168,0.56
91169,0.01
91170,0.006666666666666667
91171,0.006666666666666667
91172,0.0
91173,0.01
91174,0.03333333333333333
91175,0.09333333333333334
91176,0.0
91177,0.08333333333333333
91178,0.3433333333333333
91179,0.03666666666666667
91180,0.11333333333333333
91181,0.0033333333333333335
91182,0.01
91183,0.07
91184,0.11333333333333333
91185,0.42
91186,0.26
91187,0.03333333333333333
91188,0.0033333333333333335
91189,0.023333333333333334
91190,0.14333333333333334
91191,0.043333333333333335
91192,0.056666666666666664
91193,0.006666666666666667
91194,0.07333333333333333
91195,0.03
91196,0.03666666666666667
91197,0.15333333333333332
91198,0.0
91199,0.03666666666666667
91200,0.02
91201,0.06
91202,0.016666666666666666
91203,0.04
91204,0.12333333333333334
91205,0.5666666666666667
91206,0.0033333333333333335
91207,0.04
91208,0.03666666666666667
91209,0.016666666666666666
91210,0.03666666666666667
91211,0.0
91212,0.12666666666666668
91213,0.6166666666666667
91214,0.0033333333333333335
91215,0.03666666666666667
91216,0.0033333333333333335
91217,0.2833333333333333
91218,0.0033333333333333335
91219,0.01
91220,0.006666666666666667
91221,0.45
91222,0.043333333333333335
91223,0.0
91224,0.0
91225,0.06666666666666667
91226,0.056666666666666664
91227,0.01
91228,0.06333333333333334
91229,0.05
91230,0.04666666666666667
91231,0.016666666666666666
91232,0.62
91233,0.08666666666666667
91234,0.0
91235,0.08666666666666667
91236,0.0
91237,0.06666666666666667
91238,0.023333333333333334
